"id","name","date","dating_notes","xlong","ylat","date_type","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","xeast","ynorth"
113,"Kanhchon Ta Phal",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78281,13.53926,"regression","horseshoe_east",90,2045.758628,FALSE,TRUE,NA,NA,NA,NA,NA,NA,368282.9,1497095
114,"Kbal Romeas (Pr.)",979,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79201,13.52703,"graphbased","causeway_2",89.931751,2362.34158,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,369282.2,1495745
115,"Kbal Khla (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80622,13.5514,"regression","horseshoe_east",91.952496,3584.814807,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,370823.2,1498442
116,"Wat Slat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81557,13.54069,"regression","causeway_2",90,1098.097593,TRUE,TRUE,NA,NA,NA,NA,NA,NA,371829.4,1497243
117,"Tamoch (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81528,13.54959,"regression","horseshoe_east",90,2051.969487,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371811.7,1498225
118,"Kôk Kdei",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8248,13.53105,"regression","horseshoe_east",89.915772,1049.249245,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,372827.9,1496170
120,"Kâmnâp (T.)",1004,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.833,13.53004,"graphbased","horseshoe_east",90,877.449843,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,373714,1496050
121,"Unknown",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.82738,13.53553,"graphbased","horseshoe_east",90.339969,1096.215807,FALSE,TRUE,NA,NA,NA,NA,NA,NA,373109.1,1496669
122,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83626,13.54122,"regression","horseshoe_east",91.487941,1096.215418,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,374071.4,1497289
123,"Kouk Trâpeang Rong",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72645,13.59351,"regression","square",72.853737,2860.808261,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,362218.7,1503129
124,"Unknown",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72816,13.57149,"regression","square",78.883106,10226.00521,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,362386.2,1500696
125,"Unknown",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84231,13.55343,"graphbased","horseshoe_east",90,1096.214489,FALSE,TRUE,NA,NA,NA,NA,NA,NA,374729.2,1498640
126,"Kouk Pongro (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83995,13.53458,"regression","horseshoe_east",94.332386,1594.171807,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,374465.7,1496552
127,"Bos Thmâ",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83844,13.52611,"regression","horseshoe_east",90,1540.694943,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,374298.5,1495627
128,"Khpôp (Pr.)",986,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84635,13.52361,"graphbased","square",89.806097,19298.6988,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,375165.7,1495371
129,"Tuol Tamnup La Houy",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.84959,13.53575,"regression","horseshoe_east",74.564226,2033.367768,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,375519.2,1496683
130,"Pongro (Pr.)",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84511,13.55099,"graphbased","horseshoe_east",86.332136,3397.860381,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,375051,1498346
131,"Unknown",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018). There are also some lintels that date to 1201 – 1250 (unfinished sculptures on the surface, unpublished report by Polkinghorne).",103.85706,13.52666,"regression","square",88.196008,19186.61007,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,376314.1,1495665
132,"Prei Vihear (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87049,13.52242,"regression","horseshoe_east",84.217734,1530.435987,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,377761.1,1495194
133,"Kâmboch (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86619,13.54387,"regression","horseshoe_east",90,2049.952195,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,377310.7,1497567
134,"Tuol Prolay Yean Deng",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87178,13.53931,"regression","horseshoe_east",90,765.489913,FALSE,TRUE,NA,NA,NA,NA,NA,NA,377915.1,1497060
135,"Kouk Trâpeang Ronas",980,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86646,13.5593,"graphbased","horseshoe_east",90,1778.613291,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,377349.1,1499268
136,"Kouk Pongro",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8325,13.55592,"regression","horseshoe_east",90,2278.532944,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,373675.1,1498919
137,"Tuol Konhchon Krolanh",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79671,13.55817,"regression","horseshoe_east",91.606004,4402.48512,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,369794.3,1499185
138,"Kouk Thas",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7592,13.55504,"regression","square",91.193467,1416.927042,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,365739.4,1498855
139,"Unknown",875,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.74942,13.55776,"graphbased","square",58.264567,3141.342706,TRUE,TRUE,NA,NA,NA,NA,NA,NA,364681.6,1499162
140,"Kouk",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73553,13.56052,"regression","horseshoe_east",84.024591,2124.132973,FALSE,TRUE,NA,NA,NA,NA,NA,NA,363176.7,1499472
141,"Kôk Chrap",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7676,13.67167,"regression","horseshoe_east",253.872462,1928.452263,TRUE,TRUE,NA,NA,NA,NA,NA,NA,366696.1,1511745
142,"Phlov Prasat (Pr.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91614,13.52919,"regression","horseshoe_east",90,3037.218945,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,382722.7,1495926
143,"Unknown",1111,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.94354,13.5317,"graphbased","horseshoe_east",90,2095.677466,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
144,"Kouk Krous",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93801,13.52719,"regression","horseshoe_east",89.383957,1674.717844,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,385079.5,1495684
145,"Tuol Trâpeang Kang Chon",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.01975,13.52108,"graphbased","horseshoe_east",82.176307,5348.172952,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,393923.5,1494974
146,"Kôk Kroes (Pr.)",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75322,13.62741,"graphbased","horseshoe_east",90,5920.949652,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,365132.1,1506863
147,"Kôk Ta Mau",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79435,13.67506,"graphbased","horseshoe_east",78.541191,1168.361746,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,369601.1,1512105
148,"Tuol Prasat Prei Pol",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.05949,13.51788,"regression","horseshoe_east",89.09057,1764.51872,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,398219.5,1494606
149,"Srei Ronas (Pr.)",1109,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.04921,13.51328,"graphbased","horseshoe_east",90,1381.624295,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,397107.6,1494099
151,"Unknown",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.99449,13.5016,"regression","horseshoe_east",85.825239,3140.504691,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,391188,1492831
152,"Phnom Veak (Pr.)",986,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.99749,13.51561,"graphbased","square",89.395936,3680.155626,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,391520.7,1494399
153,"Pong Toek (Pr.)",960,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91063,13.50387,"graphbased","causeway_2",90,3030.828236,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,382101.9,1493125
154,"Kroes Trâpeang Chhouk Toch",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90018,13.50005,"regression","horseshoe_east",90,2542.737445,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,380976.4,1492693
155,"Prey Krous",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90358,13.48656,"graphbased","horseshoe_east",90,1858.128189,TRUE,TRUE,NA,NA,NA,NA,NA,NA,381331.2,1491209
156,"Samrong",1090,"Date derived from analyses of inscriptions (Lustig 2009).",103.89325,13.49215,"empirical","horseshoe_east",88.688051,5480.139994,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,380200.7,1491833
157,"Tuol Sa Ouey",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.89379,13.50467,"regression","square",91.282592,2778.351344,FALSE,TRUE,NA,NA,NA,NA,NA,NA,380279.2,1493210
158,"Kouk Pongro",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87951,13.50888,"regression","horseshoe_east",90,3719.95251,TRUE,TRUE,NA,NA,NA,NA,NA,NA,378734.3,1493690
159,"Kanlok Tarin",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85236,13.48993,"regression","causeway_2",90.083722,2358.965477,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,375791.7,1491613
160,"Kouk Bos Chong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77686,13.52936,"regression","square",84.09387,2590.797871,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,367648.6,1496011
161,"Kouk Prasat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7749,13.52837,"regression","horseshoe_east",84.122513,560.737076,TRUE,TRUE,NA,NA,NA,NA,NA,NA,367426.3,1495902
162,"Tuol Neak Ta",978,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86809,13.48158,"graphbased","horseshoe_east",78.789445,3324.874919,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,377483.7,1490677
163,"Kouk Ta Kong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86588,13.48609,"regression","horseshoe_east",89.309766,3075.417398,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,377252.7,1491188
164,"Tuol Trâpeang Svay",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87184,13.495,"regression","horseshoe_east",91.668419,1678.890434,FALSE,TRUE,NA,NA,NA,NA,NA,NA,377899.5,1492159
165,"Kroes (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86968,13.50119,"regression","horseshoe_east",89.778645,2425.976616,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,377668.2,1492848
166,"Kôk Kroes",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8848,13.49925,"regression","horseshoe_east",90.707284,1490.706853,TRUE,TRUE,NA,NA,NA,NA,NA,NA,379307.5,1492620
167,"Unknown",1035,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.87345,13.48079,"graphbased","horseshoe_east",87.397455,2765.755458,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,378065.1,1490584
168,"Srei Chumreov (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87795,13.48322,"regression","horseshoe_east",86.955162,1871.224578,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,378545.4,1490855
169,"Kouk Krous",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88294,13.47933,"regression","horseshoe_east",89.22585,2038.996866,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,379089.1,1490412
170,"Kouk Ta Loun",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8876,13.47696,"regression","horseshoe_east",90,4406.480887,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,379598.5,1490147
171,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.84643,13.49269,"regression","square",90,8440.783994,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,375148.8,1491914
172,"Prei Vihear (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.84702,13.51817,"regression","horseshoe_east",90,7274.831678,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,375217.9,1494728
173,"Kôk Pongro (Pr.)",899.5,"Date derived from analyses of inscriptions (Lustig 2009).",103.84035,13.48565,"empirical","horseshoe_east",90.996336,4961.580453,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,374479.1,1491140
174,"Lech (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82631,13.48157,"regression","horseshoe_east",90,3258.645232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,372964.6,1490695
175,"Tuol Don Mov",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82704,13.47897,"regression","horseshoe_east",90,2122.360958,FALSE,TRUE,NA,NA,NA,NA,NA,NA,373048.9,1490414
176,"Andaung Kouk Ponlei",650,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.83292,13.48988,"empirical","horseshoe_east",92.903822,4314.357867,FALSE,TRUE,NA,NA,NA,NA,NA,NA,373691.5,1491613
177,"Tuol O Prasat Sralao",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82655,13.49118,"regression","square",90.643709,1761.809075,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,373001.5,1491759
178,"Srâlau (Pr.)",1071,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.824,13.49055,"empirical","causeway_2",89.555794,6256.985945,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,372716,1491687
179,"Tuol Phom Preas Ko",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83034,13.49803,"regression","square",91.287304,2684.123721,FALSE,TRUE,NA,NA,NA,NA,NA,NA,373406.7,1492509
180,"Sampeou (Pr.)",901,"Chinese kiln box that dates to as early as 901 CE see (Hendrickson et al. 2008b).",103.82992,13.50577,"empirical","square",88.705398,14040.03537,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,373400.9,1493379
181,"Bak (Pr.)",986,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.82798,13.50608,"graphbased","square",90,6375.484136,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,373153.7,1493403
183,"Kouk Thkov",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81889,13.50422,"regression","horseshoe_east",88.44126,1253.755991,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,372162.1,1493211
184,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9875,13.38062,"regression","square",90,933.406249,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,390363.7,1479452
185,"Kôk E Tbong (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81237,13.51226,"regression","horseshoe_north",179.728177,1959.568665,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,371471.3,1494105
186,"Kôk Kandal",970,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.81548,13.51611,"empirical","horseshoe_east",90,1580.667727,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,371804.9,1494528
187,"Kôk Trâpeang Ponlei",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.8045,13.51321,"regression","horseshoe_east",89.169666,2648.420549,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370630.6,1494218
188,"Kôk Kuk",980,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.79731,13.5104,"empirical","horseshoe_east",87.797447,4786.877866,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,369839.9,1493896
189,"Thnâl Svay (Pr.)",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8037,13.50311,"graphbased","horseshoe_east",86.941305,2552.038489,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370526.5,1493090
190,"Sras Chom Bok",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79901,13.497,"regression","causeway_2",90,3136.70843,FALSE,TRUE,NA,NA,NA,NA,NA,NA,370014.6,1492416
191,"Char (Pr.)",983,"Date derived from art historical analyses of lintels (Polkinghorne 2007). Date derived from analyses of inscriptions (Lustig 2009).",103.80488,13.4776,"empirical","causeway_2",89.706203,10329.01762,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370641.8,1490261
192,"Thnu (Pr.)",699,"Polkinghorne has dated this site to as early as the late 7th century from architectural decoration on site.",103.78904,13.49084,"empirical","causeway_2",83.38262,6427.890728,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,368939.5,1491736
193,"Kôk Ta Srei",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79352,13.50363,"regression","horseshoe_east",85.525148,1225.265458,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,369435.9,1493151
196,"Thnâl Ta Ek",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78216,13.48501,"regression","horseshoe_east",89.474388,2003.018765,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
197,"Prasat Bos Knher (T.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78648,13.47593,"regression","horseshoe_east",90.376944,2989.462278,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,368648.2,1490095
198,"Unknown",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77435,13.48341,"regression","square",68.585378,2960.405783,TRUE,FALSE,NA,NA,NA,NA,NA,NA,367351.2,1490937
199,"Kouk Trâpeang Ampil",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76008,13.4915,"regression","horseshoe_east",66.721162,1072.299901,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,365799.4,1491828
200,"Kouk Soeng 2",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76831,13.48473,"regression","horseshoe_east",82.504137,2109.685802,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,366683.8,1491069
201,"Spean O Tlok",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76807,13.48604,"regression","horseshoe_east",75.395557,2547.915415,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,366659.3,1491222
202,"Prey Prasat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.85458,13.56679,"regression","horseshoe_east",90,2310.554842,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376061.3,1500105
